Date,OriginDate,xi,beta,u,n_exceed,n_hist,converged,sigma,mu
2017-07-12,2017-07-11,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.00637532694,0.0002897951948236076
2017-07-13,2017-07-12,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.006200462157,6.365968477719391e-05
2017-07-14,2017-07-13,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.00603605679,0.00021530106992189574
2017-07-17,2017-07-14,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005881631603,0.00013704915608478418
2017-07-18,2017-07-17,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005737183954,0.00026931706866247657
2017-07-19,2017-07-18,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005601304029,0.0002510683170084838
2017-07-20,2017-07-19,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005474044794,0.00011753680963248747
2017-07-21,2017-07-20,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005355989264,0.00027214323883915925
2017-07-24,2017-07-21,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005250383251,0.00027815333194964806
2017-07-25,2017-07-24,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005171756657,0.00029768587569533635
2017-07-26,2017-07-25,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.005072651595,0.00018595917817398194
2017-07-27,2017-07-26,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.004980261145,0.00025990541236466796
2017-07-28,2017-07-27,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.004917053397,0.0002951294692331262
2017-07-31,2017-07-28,0.15226724991880766,0.529208596028086,1.719806236311013,347,6927,True,0.004876069109,0.00030547561206179484
2017-08-01,2017-07-31,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004787949412,0.0002937054082056516
2017-08-02,2017-08-01,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004712825232,0.0002024792243799367
2017-08-03,2017-08-02,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004642989342,0.00025861943562667
2017-08-04,2017-08-03,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004672972326,0.00033559319228134744
2017-08-07,2017-08-04,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004605967336,0.00021853738633458887
2017-08-08,2017-08-07,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.00454376328,0.0002254766809008206
2017-08-09,2017-08-08,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004598936865,0.0003422403317819237
2017-08-10,2017-08-09,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.004545294767,0.00028322402062699176
2017-08-11,2017-08-10,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.007250694249,0.0006917633313526517
2017-08-14,2017-08-11,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.007025045355,0.00023614058803934912
2017-08-15,2017-08-14,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.006811931279,-1.4413356076246192e-05
2017-08-16,2017-08-15,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.006613427777,0.0002871109135811692
2017-08-17,2017-08-16,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.006423657635,0.00023199273990790956
2017-08-18,2017-08-17,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.008694852693,0.0007198428282896886
2017-08-21,2017-08-18,0.14477760981659754,0.5383929600085402,1.7158416600223905,348,6948,True,0.008449340837,0.00032556435548870485
